ActSalePrice,SalePriceRidge,SalePriceGradBoost,SalePriceBagging,SalePriceRandFor,SalePriceXgboost
123500,111957.40722782553,115415.57852673517,120534.50260421699,121869.8725993082,120019.66
138500,134869.14868093794,136980.27350034317,124997.95457831801,133925.73686070088,138264.2
196000,203006.78201915484,190518.4443819106,195391.57080457252,195166.19449551776,194793.28
312500,300463.8817503419,305323.11878385284,310256.40710129816,309014.22900225775,310321.7
140000,145551.67475753027,146807.44562273307,154049.57907446203,150165.41462564818,143753.52
361919,374351.85100733174,365224.11432481866,336216.8455285738,348886.29257308686,359477.94
140000,130971.62069774704,135254.53726345373,147113.49781835376,136134.1897802412,141365.92
213000,204246.32779870686,214489.53781568495,206847.0105811557,211312.46054342695,212465.28
55000,70970.83630823363,56747.77907850599,56714.4085571021,62906.55935806296,55077.746
302000,274309.72228523204,299199.79659565695,298841.92351903155,286147.4204764211,300402.56
110000,141220.57270566048,130141.15587379564,129222.98853100123,135570.18846064483,118616.516
254000,227345.37364776255,227816.00619397304,236881.49525732818,248317.65604659493,253704.83
179540,200145.73237508652,184529.47659717523,177505.31024817828,179436.14660611167,180436.48
109900,103575.33138201555,111181.354480682,109708.5054474861,111102.37376596816,112377.99
52000,95425.50587632047,79919.43140548868,81149.74548197923,78181.20194657319,82628.21
102776,85864.39747188726,98442.56483001617,103977.6848190385,101928.30244632113,102554.414
189000,211445.44722802562,194468.81204353637,198067.36656253898,194299.54059308782,189894.4
129000,124446.1143005599,124751.92669158033,124192.17156852475,128115.16267074156,128112.49
130500,175641.9495696777,144508.7516344933,153803.03636973962,148001.74207189694,133236.23
165000,157179.37874893064,152862.4321690479,161319.15276728963,166188.96483620565,156968.5
159500,152292.097799259,168643.1646604671,176998.36369372226,173555.19963309084,161091.06
157000,163354.55809865985,160528.22321995546,166476.05824567348,163372.0517267527,166500.84
341000,300382.12202685425,325211.75184630085,345380.8993474441,326943.96498878463,338568.9
128500,131301.2501906311,127912.48036098143,130962.922069248,127536.29227821741,128046.65
275000,266135.66080799495,278149.031562483,290056.72122512275,273552.04895413783,277869.62
143000,143571.96389180722,141798.76392453612,142689.04014904852,144361.04185304607,146045.44
124500,123046.9498825641,119621.77179346155,116177.40009230607,121952.38989217379,124137.97
135000,120804.10456959155,118098.3924725585,122377.42777589029,129174.23114200962,128799.62
320000,307226.48118494503,321591.4059665949,331389.00296152587,319371.41309818387,318905.88
120500,122477.23101436347,118427.16078378574,119494.51795189024,119568.06837395103,120342.74
222000,239667.658040875,222401.031464681,220250.74485385776,215855.03195587147,218209.1
194500,197437.22297340416,191134.24580348915,187338.8535064324,191052.2050285872,195679.55
103000,113275.26712533635,103768.96790234382,105754.28815289105,105842.72464337024,103416.836
236500,253053.72384744024,248866.60383185174,245141.7728175796,248038.76492902086,239796.19
187500,223437.32138431305,191666.0838034979,178956.1400525715,187916.75456552175,188845.84
222500,233438.82310842854,236424.58560805427,241273.1472963596,229153.51961579316,225115.83
131400,134251.6488613107,134078.9033737414,141615.4032451348,134203.60568920703,127004.875
108000,112310.72967551644,110416.56127915555,109525.25977686275,109890.56050062482,108777.64
163000,150412.2423808287,155969.28089408713,170403.5463204609,162144.67709459717,162080.38
93500,106722.08500029595,88901.3091742078,94613.96849189846,94554.91917100668,87451.4
239900,235775.463310476,237790.49324458744,238891.1201138656,240205.29861039406,236443.97
179000,142962.3715055334,166768.7869348337,153526.29567541968,163861.14458043853,176955.81
190000,198149.71480850794,192350.26759147228,192169.68943086985,191381.4501235467,191685.33
132000,115695.06111406552,123046.05726735367,128036.6251756108,129767.22963896158,131563.11
142000,129507.35673957021,133947.22122286915,132881.30081153844,139373.835196627,141267.28
179000,172652.24923277582,178675.20230066462,180990.35392223677,180286.04568979586,177570.66
175000,172079.0642812531,173228.57518735484,176426.93235586947,170444.472939616,173628.03
180000,215424.52999256918,208506.71881424272,211401.8060282255,213518.96525960029,217331.44
299800,273889.18810176617,307825.2981664384,295528.41853421077,307669.01214921544,297478.12
236000,236395.83713863665,231639.17459303513,253895.484035726,244480.4046205942,252140.12
265979,237796.42332643163,260402.62124152912,250289.02805657857,263536.2347396605,265685.47
260400,258831.2327964855,239573.2119711577,252126.84782603497,252516.15407429167,259417.78
98000,95869.55426629224,106007.60373810821,100209.66594011495,102671.23660277696,98266.41
96500,96501.12160849165,92794.61371520114,102671.16969114092,95477.17127328835,96544.414
162000,170175.4390007085,164665.10187328386,164289.34504605984,167232.92113702768,162716.92
217000,195934.95856137306,203758.64557204867,199619.64470409168,209100.02874672026,211719.5
275500,278287.7526964131,273118.7754819135,280391.2351407574,269926.86007033533,274415.06
156000,154108.98937364088,154090.54404702547,148889.15438944753,146964.53598420793,154536.25
172500,160314.35019042966,155822.35922542267,148493.09532920993,156128.06290328642,171334.23
212000,222784.51501036342,214997.52425158012,218076.56902292857,218199.11916144032,215086.2
158900,166032.3501536505,157016.23395449933,157635.3963667129,158339.834950158,157761.19
179400,162793.30084355615,168779.76557079304,175936.14303558282,170624.80852040718,178591.17
290000,296512.96545824804,309818.3917171745,293344.42877343873,301499.4805570752,291302.66
127500,122768.09666151763,121749.02953645488,121589.76408912371,126318.40951065005,126768.19
100000,113343.78978446388,106662.02552154449,116604.47719863098,106419.88816322,100500.945
215200,222792.6674671289,207304.10634324807,203658.90215813753,206822.88333351488,212585.47
337000,302453.1783823133,334238.52942379494,342996.3638807615,324206.84372823674,338416.22
270000,263653.3211189535,264217.1162992803,258048.61622224908,253164.7136090992,269980.1
264132,250842.47504769545,286325.7933030005,268368.02754133934,262089.13382515762,284306.16
196500,194305.4022273448,191812.15932636466,196549.94284018458,199462.7446654092,197643.94
160000,169617.9481820934,162976.9498313075,158418.02055322798,157572.66448328886,162954.67
216837,231630.4136017924,223613.1418302051,223324.1989527451,223827.73694087254,212150.42
538000,486527.16921645106,522685.04358824145,483803.74776339397,468435.9152353144,536028.3
134900,138289.03730182818,133069.2839512683,136526.21186757018,135954.78115687027,135697.95
102000,112546.25370936902,110980.03151862952,98744.70346518543,108361.49200028663,102782.266
107000,131812.92323779012,145391.02917627266,152056.51945760945,146926.745573313,133780.16
114500,115163.58975503889,120907.50334984466,114880.91152504153,117732.5453213286,115117.15
395000,281765.42313593306,301305.21389766707,313141.6896887476,298688.1899554859,279311.78
162000,154323.70588083306,160167.4943636042,161623.35861689463,161098.39008020592,161549.38
221500,233694.48019387337,224951.34081066275,229540.62945806302,224082.5786939842,221776.28
142500,140648.6366082343,145318.79276744038,136559.38025354175,136822.70482639482,146656.89
144000,127119.37803379892,141612.91717133007,149145.8441072849,144306.35203297817,144231.39
135000,136972.7329697053,135685.27599963607,139017.06572205585,140436.34779759837,135620.45
176000,170210.5896243417,176337.83457275774,180891.75445489198,176750.43866575055,175157.44
175900,184799.45451317605,184460.64447888828,173267.6644172646,181060.24812683748,179399.28
187100,194968.13093830555,191507.1691472885,186217.99618597594,187370.56680324225,199743.64
165500,173591.66760565792,164805.88237579624,164667.9758326111,161225.16732513838,166271.08
128000,134435.0574677037,131045.23122675272,127840.28439040447,128960.31353897577,130221.34
161500,165057.45884028275,158518.67682650633,162790.91835840652,161228.96828595336,160567.44
139000,118076.47383382251,129035.98461577784,129830.53538652601,139659.93706786176,137339.03
233000,220638.6099574714,230341.10227317555,234867.5586751222,235939.7484969261,232681.23
107900,102780.25315912947,110048.18203230356,104048.73938541899,110772.08344440562,105833.76
187500,208307.15248289137,205356.93110064525,191147.23985420278,194320.35653200862,189023.16
160200,174233.43376404548,167312.82389578584,165391.10117193565,165211.5203105739,162001.73
146800,157583.1450384523,160309.85081111468,146517.56729139865,148063.38232282354,148194.02
269790,263605.40027639427,255515.54315472845,254863.02232065043,258634.23830019496,266815.66
225000,221509.3873921243,234433.19705304716,225000.00000000015,230542.05970562407,225712.39
194500,200329.47545938534,196369.01129283913,192231.19475491604,196297.312542803,191262.22
171000,158300.36853673102,158893.7264584934,170785.84801969602,169021.87775013383,168601.23
143500,150818.39325299844,140230.93842266526,137806.96895800764,142359.87814610833,144306.53
110000,102812.72452816139,103220.58213046528,113701.59621322247,110537.4685321579,105766.56
485000,412748.80500609224,493165.60348922416,473026.5412973119,493676.81863756396,488333.56
175000,145023.704466332,158196.81438070472,170060.77999247267,165429.40927408077,172588.64
200000,199024.64700538386,198183.61347726014,198446.8314082775,196277.43401182847,200755.03
109900,120900.87028918431,116451.22814354222,109899.99999999983,112284.30007150922,111165.5
189000,195476.64269466267,188032.01286205673,173541.37307310884,177641.0371495446,186336.44
582933,385624.8999126926,526216.8176351207,519222.1466011508,509139.0000014503,583660.0
118000,114958.0890789868,120779.29995808857,123956.11413552285,122471.98977176055,119545.016
227680,206350.28619922363,219656.3660053327,224031.9995970755,220002.17222584222,225949.94
135500,130398.13502329764,132179.2788005127,128386.20632477748,125919.29009750098,133423.03
223500,186265.76422714905,214813.08071830028,204019.80543244304,203001.1806263589,222883.92
159950,144504.2408807411,155248.44859573303,149769.70950210455,157759.57991796767,159527.39
106000,140225.8694848023,110390.84794948081,121065.81767537976,111101.81564188472,107153.33
181000,168570.1582544072,173699.52685824825,174536.74260352418,172392.58119213136,178311.55
144500,162299.26123241746,144034.32602201434,143353.883910177,142632.8697204462,119634.87
55993,95527.2453505667,102012.57546223879,95958.46862230568,97557.9814925014,113120.88
157900,146994.7452368104,143415.13595252504,155549.52017318187,153871.8534284266,157238.78
116000,103825.83312942683,109773.77926574367,115700.53190191613,111865.80271024154,114048.016
224900,209697.41208408462,218310.39142508875,221860.44122450007,222101.81000113077,224380.88
137000,141686.65649471912,139047.68203124325,126160.01596220183,131156.13534690993,136189.83
271000,276722.8702690862,305079.4850827287,269247.9224120812,274180.1841563431,318714.62
155000,155388.8914595561,160102.19970329627,153266.67215048883,153986.3280726979,157122.31
224000,225211.23189507853,224433.2654369734,215782.51206914717,220730.1892953751,225015.17
183000,197991.88691359977,192604.91176602922,184171.19673892995,186876.66735115263,184342.52
93000,92337.11341512007,95718.09060111213,107274.60538715142,99006.05748725563,93835.98
225000,194564.953738178,193628.33377531124,210925.77638631786,215205.13174608623,217699.64
139500,138580.73598545333,146806.56711314287,133333.78253615685,135337.3062004135,139945.39
232600,220001.72886772762,236414.171800963,235090.224190542,232293.78995312128,234299.61
385000,389649.4387304386,397858.54062988,401975.6394872241,386922.2000967803,383708.06
109500,101584.74906880171,99897.6257615512,105776.1974725865,103790.87313420976,109335.01
189000,211790.21648145796,190237.46130238532,191550.51915457984,191708.95097428942,192803.89
185000,210417.9602796255,186008.0547972991,179953.0201744631,173520.6705021501,186056.6
147400,157437.71827131673,153554.0200804178,150127.73563507592,149076.14500597,146891.08
166000,165491.5914692694,165902.1345559933,166098.53158222808,161563.93950236574,165318.6
151000,159122.89759769393,152930.46740204658,150273.03388655718,149463.60811998512,151290.36
237000,238847.75271061907,219214.76160588439,229450.33875701568,227073.0224197876,233009.67
167000,154572.78536288036,159209.10364092398,169864.82727220852,163335.20546601407,166275.52
139950,135539.22466754925,140394.3171907487,145333.79265457636,139379.79190889568,137109.1
128000,140842.22767609556,132335.5611346599,126174.91745148571,128114.5042056449,127780.836
153500,131538.94662908962,137084.05803014492,127107.91261772304,137383.6226382361,138345.33
100000,98844.7595124909,95141.00043253977,96088.30766582384,96433.7228276945,99596.234
144000,142838.9143575433,141955.69123608418,141228.93422373102,140664.4074419687,138219.12
130500,123323.36854502093,122580.18946019666,127381.02203463638,126604.98572749596,126966.98
140000,125159.75012833957,127331.15540600492,138770.84310754164,138395.89519460496,135186.7
157500,141995.51306310378,150041.5333881918,154152.2982092831,146939.13950492349,154078.45
174900,144612.09818212537,159335.68168065645,170919.83895526693,164529.5348602559,173250.25
141000,137764.4799495542,125275.08724310422,128777.59426409619,129073.2653079061,109791.51
153900,130302.33571581364,139066.15745593,154305.16615755597,144225.47543709306,153605.88
171000,178139.09509228874,171754.54090809976,188148.7569728202,180078.74145228585,171057.67
213000,213339.42803870136,196727.25426833518,184618.7033576403,202495.82025183016,197598.14
133500,133296.09999879112,122169.78519581434,121879.43786139996,125413.65591183474,128129.59
240000,216073.28729434972,233785.81528193105,227998.51397053996,226558.14606582082,238597.89
187000,197050.41757469694,185747.0140425308,182823.6081525501,181461.3513438941,186297.02
131500,142025.63496533723,138158.94585836038,134085.2914633877,135041.61696293653,136266.34
215000,183845.7232324463,203590.2731162395,212030.96676288376,214338.96865939928,214003.44
164000,189834.14890214117,170492.40226057483,156517.00163428255,166412.4470135335,163413.61
158000,167296.51826118026,165140.9509223144,162640.38616828245,162636.457238623,162364.75
170000,155029.47948891015,169567.79148768642,169611.88035331896,164338.4320539417,171487.27
127000,136944.5032317132,138074.64096680368,129492.22487141484,130941.40836621662,149795.39
147000,144575.30655173928,146627.76598243712,141579.76564165426,147168.01354857266,147374.47
174000,161556.63579982365,168510.06776706377,166644.40242928665,172600.30409211476,173479.08
152000,156944.01662920983,156923.20414900742,142230.74953254,147933.77390548892,154529.03
250000,215972.03198617508,239713.17761950468,240572.62477336725,238999.1187823918,248216.62
189950,168138.34919565986,181101.33103182993,176024.24652145136,173150.01551185845,189256.19
131500,134942.72515163268,137989.65759140434,146115.66123942757,135582.85686516264,132937.86
152000,152593.14446715213,151465.6947123167,150231.2495404664,150379.55738690394,152810.73
132500,142088.72108600338,141165.1296267091,134624.44575063433,134950.59046172266,133494.81
250580,209394.57632950478,211346.80433226848,240399.7052698858,228556.68720131658,238884.55
148500,131421.48902768386,130075.76620362635,143948.20195860008,136429.17174893979,141010.33
248900,254841.5028292728,251505.43064095336,248595.11789265415,247451.31830565704,248743.39
129000,122913.13736197409,138179.94037719062,130416.3626123079,133417.50624162672,130172.05
169000,147109.09224746661,161731.82004511612,167876.95588108903,167418.99124071954,168044.55
236000,227559.67375890445,226886.69817190047,232523.07842521908,232780.80675856178,236688.06
109500,105111.26318328196,113206.53839000758,111084.28937418728,111579.13715189246,111501.445
200500,190158.91685131865,192418.94643050604,196262.96211457127,196281.4787185052,196207.08
116000,125941.69381111786,115976.80361450659,118964.71570335641,113309.27808136865,115752.34
133000,133237.8253755258,127412.37553748842,118103.59463244339,127146.75481160422,130321.98
66500,94657.99400349462,89023.40153187158,101859.1744033458,103962.0503982576,99001.24
303477,314666.40546128276,318108.5782882298,316629.061011776,311245.6490795382,305768.84
132250,126418.51671172859,132110.44464215636,128791.41118508295,133498.41364529097,134397.56
350000,360946.73225762125,351499.5319821534,343994.17972515366,353318.0054414607,349357.9
148000,149820.66709217775,152868.26723616576,152970.8000026164,146358.94425617091,148585.03
136500,140951.49887232122,135433.6651573246,133570.10919514686,133287.94531155043,137557.94
157000,149558.05759056986,156160.21955512595,153326.94841677416,156405.61608631504,158262.7
187500,232540.0404002368,210130.58026357187,212956.79867286168,204796.196806492,214782.86
178000,175063.89047988175,177111.69537791717,180475.3858079961,177828.3780103935,178395.06
118500,142390.46574137823,123756.91957364205,128402.80803302402,122047.58150771564,120446.875
100000,117906.97177024803,116483.37360882307,110537.00573612447,106826.00718923988,104262.24
328900,270386.92440965504,315363.0490026647,320537.2461667507,318562.3008826904,326841.4
145000,163062.30453111624,157204.77341938546,165186.8050602842,153585.5848444086,146045.44
135500,119614.26516526232,121690.29147603357,114932.36761476002,120823.37610133321,115394.47
268000,247748.91863791167,263984.67018268176,296019.9333497163,272392.8306567875,267711.8
149500,162525.7680746765,162606.14491458813,164385.0230302937,158168.2422406361,150065.2
122900,128699.96889743475,118972.48950527782,117871.827450632,120001.90717911543,123155.59
172500,174704.64784163277,170975.75429836856,170547.6716660654,170833.36708527696,173227.12
154500,141875.3928596998,141523.26163326853,141488.91117387195,144178.4285685289,147487.52
165000,143313.96269976927,159347.3961701575,156909.6752088369,161245.45191730474,165040.25
118858,136707.57158487476,133384.12754767347,123595.55459730588,132336.75756373853,118843.3
140000,168692.29567698052,157108.31725563813,149327.48571961478,152997.16980977697,146843.61
106500,93808.88349319548,98044.28703935997,108693.99090069844,104889.31072529295,106186.5
142953,148529.11590545968,139727.1294931233,138740.90817702212,147775.3547156401,143590.89
611657,414341.28721313225,362881.61113291787,363008.43185845396,435144.86576154054,241646.3
135000,126694.0334451218,137880.60226453844,134173.84504957832,135056.36520865755,134821.58
110000,111285.28348581408,114183.5834570773,110129.13386009505,112628.45377701614,110164.48
153000,137341.86830858997,142490.11862400817,149397.35004742804,147611.2107843035,150772.27
180000,187306.41167823263,184389.05222866614,180658.12814791012,180109.48184396455,183010.03
240000,241754.45118875548,236235.52505507623,236775.4859561557,233075.25660491313,240253.31
125500,118848.91460383042,116135.7239670016,125933.20849354233,121997.45121574047,123654.01
128000,122924.54589390669,125983.43983065442,130272.1378864939,128123.1378753597,129210.29
255000,254098.94743185514,251736.29164027883,247330.81275364605,249380.88284544006,253333.72
250000,233742.2983567734,237817.04053737834,218521.28412733183,225828.3878738707,224219.6
131000,128580.06921361737,127116.9626649661,129075.41371060286,129859.35016044638,129238.65
174000,194915.84462586892,183763.13728795972,171961.31930206585,172843.98108463496,174543.81
154300,151388.11727636206,161382.91813857894,151350.06301609025,157619.7114438331,171806.3
143500,149776.4025641217,143988.31609169833,142270.85129752065,145323.50307623917,143758.05
88000,101642.75790155467,95030.54530358916,97041.0720291428,95997.16981799931,89850.88
145000,167059.17645936384,144228.5211062802,145198.76935763418,147381.43282329122,145001.25
173733,175477.33849746076,166292.9737159179,164168.59156960098,166696.81008245097,173753.77
75000,80575.69698810468,76376.84935141742,85715.90229540446,88428.55973301425,77799.88
35311,52891.34651565169,66449.61368289424,60210.55564384564,69251.26411069551,83331.16
135000,120722.81643931096,133222.17908015943,125694.17983758128,132522.14249958392,136030.17
238000,255650.07348478434,250660.30556703912,254395.3399270209,252562.25239417714,240246.2
176500,181985.61894078925,169047.6877494066,174407.54999502713,175135.43040768555,175085.8
201000,204488.92573361026,200879.26405267717,199904.57820833175,201000.94002075857,203339.72
145900,135218.2018541099,142948.8064737848,181989.87238277588,152192.2120830797,145764.64
169990,194692.22847494678,174822.2333782702,174365.84553889727,181768.59155046285,176947.72
193000,178336.01384036438,184133.400872529,179638.7857066198,185919.54619333433,192606.16
207500,194100.45721846353,194882.393949847,202764.98378934522,195875.75484081387,203007.22
175000,155538.70309093146,148370.72616716498,159033.79908369388,149645.69658776553,136984.03
285000,300259.5351792415,295500.516482577,288048.9524939997,287149.1927518965,289227.62
176000,178280.7513750201,186467.6899495076,188937.06790264318,187599.55199140654,176784.61
236500,240760.34564922852,245971.37974796369,240050.1565229634,243329.98748737905,237418.95
222000,203687.9323386898,220467.86955308606,227337.1343545549,229036.0768094565,221761.67
201000,235924.60875624896,222214.78621234835,245383.17509967898,235060.67037440123,239800.3
117500,119630.18041188103,122707.86649054308,120811.2244857644,119562.41788285383,119998.01
320000,309689.101269076,314739.7057211761,298833.0741953834,322663.4975085629,319716.2
190000,197656.49292757313,199360.88781644995,196113.74232601523,199846.9920522401,190044.22
242000,247658.4537057648,239076.0884914918,194749.5201280901,233300.48943551455,242870.08
79900,107707.62846443796,83414.05270622032,88833.91575065974,83278.5229716193,79917.08
184900,188369.3436569765,189453.74685689327,186983.62524094633,187000.1596656971,184495.55
253000,231596.33979357022,240903.2601876117,250876.47987405153,237107.97628147833,240099.38
239799,238612.7330587941,253012.13175061657,238592.1307272336,240658.1427362931,242291.48
244400,202083.30574032437,210691.75812223542,233295.94463007557,238610.52081568632,206589.55
150900,160048.255661549,166241.78880725772,152120.03734921783,156410.47204780614,153411.45
214000,220240.83569884047,220774.2000889976,215419.1260592474,220186.70791103647,215022.66
150000,139325.68131633263,145216.60361378425,150000.0000000002,150816.21231115592,149915.3
143000,136423.33948659952,139636.85541889595,138761.42719975507,141665.5644153441,142039.6
137500,166865.08392099658,142370.54602854708,138040.34374655233,138129.6308970127,137749.47
124900,139944.81425431801,132210.56642819144,126503.67173875861,131026.40112400558,124969.21
143000,140022.38865032504,147481.9990072583,133237.47203803624,138369.87348936507,139387.45
270000,265951.7917537247,272004.7816986114,290064.39102580154,271993.9876733628,267657.7
192500,209627.8303756764,198086.40251524592,197141.30521898335,204989.28884050457,196430.03
197500,179214.0727790548,181147.7415445483,195630.2112793351,189041.1884221563,190631.1
129000,136268.21791772032,130217.00817525151,130077.01070922626,127625.85558633883,129628.695
119900,116145.89948154784,122375.09565321176,119584.18816689732,118463.30587220243,119412.49
133900,121083.93293053696,123302.79269037135,125972.4922175521,125268.13174614841,122729.41
172000,183595.92094960628,178506.24380218494,179745.1645103608,170144.75795214102,171326.89
127500,121377.24001943143,126938.3465134952,129871.90576322624,121905.75988344797,126856.96
145000,182383.24961978273,161535.8462782994,169141.859859571,159080.32009501403,146878.06
124000,126386.23160548009,126124.6563028674,127740.9631598333,129951.31693634776,123350.36
132000,130728.85740458188,136960.5500455801,138783.64931875415,133667.0315579044,131957.92
185000,194405.0582827818,195210.6071092535,193025.86998422036,194433.33610739154,192538.55
155000,167035.2429498983,154721.69510137895,156718.93539378178,157963.6618995147,154613.06
116500,120550.05901060389,122319.65036585355,122522.31476607813,117730.16493775391,116773.19
272000,230614.8651872202,272518.14353323047,250267.99269077022,249562.1684602061,273157.06
155000,160924.27719991194,154312.73120233254,159952.25422427073,156610.55983319395,155672.56
239000,265799.0137700686,259197.93302024354,243273.50151373245,247000.67548739564,238990.98
214900,234060.4658053478,213078.47145431873,212821.860294653,214606.25886979996,213300.7
178900,185155.88683383082,179150.86724047695,176472.33244456718,175432.98155655,176368.0
160000,158583.54064433236,143382.34408373083,117830.94522816074,126879.15961170412,147968.2
135000,128377.71226363767,129934.3761244028,134675.77760076956,134332.32988674985,135893.52
37900,74123.29366247718,42979.23098063501,52677.982856219656,50116.743848753336,38267.664
140000,128735.76744471963,130082.11677153112,113974.40464518925,132065.15763517725,139874.83
135000,94440.60814942539,99496.86597370314,114485.92458422754,113411.0403319643,127328.92
173000,195189.84486807472,173319.815787085,168263.51881904696,170126.53823117423,166964.83
99500,120244.27385982966,110453.12222945975,106543.35359546768,107442.64394871208,100665.93
182000,207137.61417171877,195934.868351368,205179.8005707662,195065.2773263878,185334.42
167500,176889.57246495652,176368.16819363597,166682.2671645843,178804.98490875735,167595.94
165000,168654.701164691,169656.5733259578,161422.94712613928,164306.6145874171,165050.02
85500,95770.618263928,82088.27200447167,82282.03134696769,83716.0503265213,85454.03
199900,187924.6268551009,203937.12570668725,214050.14177935923,200416.52719055468,198443.8
110000,102126.19576199813,106610.99725627321,103201.33868290608,112172.78401746383,109498.836
139000,125243.37953349235,138835.2016241293,143903.6175427645,139920.42136460386,142211.05
178400,186746.78493943694,179576.60676561407,166235.83513204398,182688.25034019363,178523.73
336000,327749.9710344601,330028.1935652669,327216.41704036616,332583.1537803575,335049.2
159895,185271.53079843023,173570.0543754809,165383.98774505334,164747.15494634968,162174.55
255900,233602.85314903158,247834.89782520177,259462.51021426194,260491.79243819695,258813.58
126000,145763.55525570808,130334.03793388954,138168.25103275108,143884.06933015448,116948.28
125000,123361.39021847467,122836.55529339908,127419.82804478698,126761.07498795884,125449.48
117000,133048.17929974356,123798.48197097238,118542.86615523085,119911.83031644409,116853.61
395192,380937.59142996813,404214.8276653341,384433.6413126891,392939.3237803668,395166.3
195000,185882.1268858783,174914.5101336888,186122.32395142157,187773.0654439524,193997.39
197000,197952.07407172743,197520.2958176539,195078.4543962601,186914.46019716404,192023.27
348000,301504.05676498025,329008.54235067754,324886.44319478486,306823.1139548121,321385.03
168000,157572.61034133486,168547.84669255363,191139.09568136703,179715.99746309716,168204.39
187000,191084.7452093682,193169.59788260772,180635.11348684665,186029.0146212812,185836.69
173900,177621.01460470905,181443.52888517498,171448.93993309618,171380.9057213212,171813.83
337500,354230.5924302262,323895.9327357865,309106.56162152183,317854.44814701285,307662.84
121600,110230.62037624314,112271.89041811253,120763.2434037457,116737.04942791133,121342.945
136500,127945.24593504547,136179.54557822016,138801.73212758207,135396.5021467275,135841.16
185000,179209.1737168266,176251.5210380788,178784.0885643549,175177.72106555718,185328.25
91000,92226.07145178337,94943.26997205014,98567.25249396235,96475.4400460437,88355.766
206000,194469.87064607066,191450.3406302157,204341.16187306363,199063.7569961897,198370.39
82000,68398.09887664228,80230.9815219508,82605.47672297677,85154.19186766574,82291.47
86000,92849.47033196282,77779.75426326567,99393.00191499399,85984.45792620536,89218.51
232000,252528.09421428607,236505.1835878371,234744.6463087178,235682.8446533261,232902.81
136905,129532.37317156067,137945.0044395734,134806.35943552887,139602.9877479039,136843.8
181000,189738.00081805803,184981.99746417793,183746.83089221275,182616.89654655269,186057.83
149900,138874.4334720547,133729.4466675944,141132.30285401217,141156.1418795407,145728.66
163500,151943.9279962112,175220.9700182366,168542.12774607405,175985.92676864855,185109.55
88000,95044.2836203811,86028.83449179289,92076.93758939988,89899.95285400131,87137.71
240000,232632.53016576564,225876.0301269013,236377.80519666956,236301.8300238424,236523.58
102000,109418.65244184142,111001.2124716907,121829.05061149229,120507.13005206139,112837.84
135000,127614.26380965333,124475.47119952501,135588.32725793653,123855.08478023177,132073.25
100000,101839.98792443717,104819.5064351065,104036.14196137743,107927.84879517784,99943.24
165000,166690.61797760465,162585.7076476369,160290.82011527152,153091.745464841,165334.2
85000,112674.29931524624,96528.24474024844,96961.60099679418,92560.19416683771,87423.305
119200,127150.52039488913,120315.30427697048,118564.99142078958,121790.24028618561,119378.11
227000,210204.61723966588,217929.71415957354,228420.00433876942,227985.32313042288,225992.8
203000,216928.44711176338,214344.57879153872,209111.6264964974,208896.12627909583,205027.2
187500,202304.14002136866,192197.7010264934,203257.20774987937,197249.3027214167,188937.53
160000,174866.65943051392,167079.00873136977,174961.3240153387,172128.53110010282,172723.5
213490,189707.4328913148,186550.73889643114,204512.25743691454,202894.7391424917,202757.44
176000,149230.71879394556,165911.36959711887,152083.27153075454,167552.91129199177,175047.56
194000,200285.08414672545,193617.37091584175,195452.00671540838,194759.75400537456,194638.78
87000,110172.84325965827,108497.44664359285,95346.43353162937,95111.92468444705,91184.75
191000,189898.37363763165,186376.992588839,191577.81902646413,190527.69679064417,191065.9
287000,257275.30587140523,280027.4094563114,330783.0997133497,322068.1243387912,302621.84
112500,122272.4056894801,120065.97609621426,115100.73999632965,117182.47928393228,114516.12
167500,142299.49814360717,150767.7293304306,158855.04858483523,159905.31846841867,163645.36
293077,283099.59185511246,298805.20993685,320940.59550306224,300904.3070278032,311622.44
105000,121271.44863652701,121656.92546420965,104254.18769226699,111952.6788642998,107656.76
118000,106306.89285424347,112897.94544442231,104707.49916977459,116420.53320866084,115626.02
160000,128965.56466313194,146738.55311608652,150772.19785454968,147555.09685187833,156680.45
197000,229448.51273802022,212168.1468032407,213973.12143890376,210169.1917758284,197878.77
310000,293277.88715864014,316718.3105596712,308100.5910661655,304031.60882980545,313848.56
230000,224862.18705807868,234091.67111879887,257993.7734039178,235079.85704578404,237268.42
119750,133006.52970897118,118155.95063183481,119144.93604923549,117712.73014213501,119646.4
84000,92239.38467781241,89678.70801541983,88127.99994771519,88120.57896302351,84527.36
315500,326574.0789908679,299946.7676101075,307686.57806186704,305564.383298398,295557.5
287000,231051.6118917487,256688.0541371077,272683.7167706345,276036.1378445133,282212.34
97000,92578.56791189121,95562.45229600115,94631.19016105188,101677.04858370361,96930.77
80000,83187.13231101121,82742.17018528836,81104.00454217207,83778.71888541873,80558.79
155000,170707.66516124358,178700.45268241267,176841.0148495172,166472.14564929757,165425.05
173000,162367.2957440879,165334.1621210898,154360.92893247094,169855.89055701782,169396.12
196000,196363.6276022129,188323.70823311576,179396.72234345588,175926.2205368778,186608.72
262280,239556.25397604675,255522.9129089535,270724.8273649906,269835.96183640574,258043.42
278000,279111.9114282823,280942.1182590939,292886.3250674886,290496.5244789892,277798.34
139600,134485.98140890404,137428.00188322,143324.56960450637,139795.5482427741,139143.88
